local_code,cpse,raw_description,canonical_id,depot_id,depot_location,quantity,unit_cost_inr,idle_days,extracted_item_type,extracted_size_nb_mm,extracted_pressure_class,extracted_metallurgy,extracted_facing,extracted_standard
IOCL-MM-0002871,IOCL,VLV BL 10IN 300LB WCB RF API6D,CAN-001765,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,764260,0,BALL_VALVE,250.0,300,ASTM A216 WCB,RF,API 6D
IOCL-MM-0002872,IOCL,VLV BL 8IN CL600 WCB RF,CAN-001749,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",75,995600,587,BALL_VALVE,200.0,600,ASTM A216 WCB,RF,API 6D
IOCL-MM-0002873,IOCL,STUDBLT 8IN CL900 B7/2H THRD,CAN-002177,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",15,21900,14,STUD_BOLT,200.0,900,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
IOCL-MM-0002874,IOCL,VLV BL 6IN 150# WCB RF API6D,CAN-001721,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",27,225950,100,BALL_VALVE,150.0,150,ASTM A216 WCB,RF,API 6D
IOCL-MM-0002875,IOCL,FLG SO 2IN 150# A105 RF,CAN-000791,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,3930,0,FLANGE_SLIP_ON,50.0,150,ASTM A105,RF,ASME B16.5
IOCL-MM-0002876,IOCL,VLV GT 2IN CL300 A105 RF API6D,CAN-001198,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",45,77160,119,GATE_VALVE,50.0,300,ASTM A105,RF,API 6D
IOCL-MM-0002877,IOCL,VLV GT 1IN 150LB A105 BW,CAN-001067,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,18000,0,GATE_VALVE,25.0,150,ASTM A105,BW,API 600
IOCL-MM-0002878,IOCL,GSKT SPWD 1/2IN 900LB SS304/GRAF RF,CAN-002008,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",74,3360,420,SPIRAL_WOUND_GASKET,15.0,900,SS304 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002879,IOCL,VLV GT 1IN 900# SS316 RF API6D,CAN-001106,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,241510,0,GATE_VALVE,25.0,900,ASTM A182 F316,RF,API 6D
IOCL-MM-0002880,IOCL,FLG SO 4IN CL150 SS316 RF ASMEB16.5,CAN-000855,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",16,31040,10,FLANGE_SLIP_ON,100.0,150,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0002881,IOCL,FLG WN RTJ 12IN 1500LB A350-LF2,CAN-000396,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",77,561660,312,FLANGE_WELD_NECK,300.0,1500,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0002882,IOCL,FLG SO 1/2IN 150# A105 FF,CAN-000702,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",7,820,70,FLANGE_SLIP_ON,15.0,150,ASTM A105,FF,ASME B16.5
IOCL-MM-0002883,IOCL,FLG BLD RTJ 1.5IN 900LB A350-LF2 ASMEB16.5,CAN-000482,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,22240,0,FLANGE_BLIND,40.0,900,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0002884,IOCL,VLV GLB 10IN 600# A105 RF BS1873,CAN-001971,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",50,1451640,697,GLOBE_VALVE,250.0,600,ASTM A105,RF,BS 1873
IOCL-MM-0002885,IOCL,VLV BL 4IN 900# WCB RF,CAN-001713,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",11,559270,11,BALL_VALVE,100.0,900,ASTM A216 WCB,RF,API 6D
IOCL-MM-0002886,IOCL,FLG WNRF 2IN 300LB A105 ASMEB16.5,CAN-000129,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",40,9430,38,FLANGE_WELD_NECK,50.0,300,ASTM A105,RF,ASME B16.5
IOCL-MM-0002887,IOCL,STUDBLT 10IN CL150 L7/GR7 THRD,CAN-002182,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",146,11170,625,STUD_BOLT,250.0,150,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
IOCL-MM-0002888,IOCL,VLV GT 1.5IN CL900 SS316 RF,CAN-001165,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",123,444930,669,GATE_VALVE,40.0,900,ASTM A182 F316,RF,API 600
IOCL-MM-0002889,IOCL,VLV BL 3IN 300# SS316 BW API6D,CAN-001688,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,556020,0,BALL_VALVE,80.0,300,ASTM A182 F316,BW,API 6D
IOCL-MM-0002890,IOCL,STUDBLT 12IN 1500# L7/GR7 THRD,CAN-002200,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",59,89350,325,STUD_BOLT,300.0,1500,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
IOCL-MM-0002891,IOCL,STUDBLT 3IN 300# B7/2H THRD,CAN-002143,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",0,2760,0,STUD_BOLT,80.0,300,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
IOCL-MM-0002892,IOCL,FLG WN 4IN 600# SS304 RF ASMEB16.5,CAN-000221,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",47,97040,119,FLANGE_WELD_NECK,100.0,600,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0002893,IOCL,VLV GT 8IN CL600 WCB RF,CAN-001446,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,814580,0,GATE_VALVE,200.0,600,ASTM A216 WCB,RF,API 6D
IOCL-MM-0002894,IOCL,FLG BLD 6IN 300LB A105 RF,CAN-000587,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,32180,0,FLANGE_BLIND,150.0,300,ASTM A105,RF,ASME B16.5
IOCL-MM-0002895,IOCL,VLV BL 12IN CL900 SS316 BW,CAN-001796,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,7464990,0,BALL_VALVE,300.0,900,ASTM A182 F316,BW,API 6D
IOCL-MM-0002896,IOCL,GSKT SPWD 1IN CL900 SS304/GRAF RF ASMEB16.20,CAN-002018,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,6540,0,SPIRAL_WOUND_GASKET,25.0,900,SS304 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002897,IOCL,FLG WN 2IN CL150 A350-LF2 RF,CAN-000123,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,8660,0,FLANGE_WELD_NECK,50.0,150,ASTM A350 LF2,RF,ASME B16.5
IOCL-MM-0002898,IOCL,STUDBLT 12IN CL300 B7/2H THRD ASMEB18.2.1,CAN-002193,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",48,15410,111,STUD_BOLT,300.0,300,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
IOCL-MM-0002899,IOCL,FLG BLD 1.5IN 900LB SS316 RF ASMEB16.5,CAN-000483,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,44490,0,FLANGE_BLIND,40.0,900,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0002900,IOCL,VLV GLB 2IN CL150 A105 RF BS1873,CAN-001863,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",51,59090,511,GLOBE_VALVE,50.0,150,ASTM A105,RF,BS 1873
IOCL-MM-0002901,IOCL,VLV BL 8IN 900# SS316 RF API6D,CAN-001755,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,4406670,0,BALL_VALVE,200.0,900,ASTM A182 F316,RF,API 6D
IOCL-MM-0002902,IOCL,FLG SO 1.5IN 900LB SS304 RF ASMEB16.5,CAN-000781,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",23,29660,94,FLANGE_SLIP_ON,40.0,900,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0002903,IOCL,VLV GLB 1.5IN 300LB A105 RF BS1873,CAN-001847,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",29,76980,18,GLOBE_VALVE,40.0,300,ASTM A105,RF,BS 1873
IOCL-MM-0002904,IOCL,VLV GLB 1.5IN 1500LB A105 RF,CAN-001860,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,278970,0,GLOBE_VALVE,40.0,1500,ASTM A105,RF,ASME B16.34
IOCL-MM-0002905,IOCL,FLG WN RTJ 12IN 900LB A350-LF2 ASMEB16.5,CAN-000388,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",37,373240,557,FLANGE_WELD_NECK,300.0,900,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0002906,IOCL,VLV GT 4IN 150# WCB BW,CAN-001304,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,109130,0,GATE_VALVE,100.0,150,ASTM A216 WCB,BW,API 6D
IOCL-MM-0002907,IOCL,VLV BL 10IN CL900 WCB BW,CAN-001774,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",22,1840530,12,BALL_VALVE,250.0,900,ASTM A216 WCB,BW,API 6D
IOCL-MM-0002908,IOCL,VLV GT 10IN CL1500 A105 BW,CAN-001535,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",29,2266060,85,GATE_VALVE,250.0,1500,ASTM A105,BW,API 600
IOCL-MM-0002909,IOCL,GSKT SPWD 1IN 150# SS316/GRAF RF,CAN-002011,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",27,2080,113,SPIRAL_WOUND_GASKET,25.0,150,SS316 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002910,IOCL,FLG WNRF 1IN 600# SS316,CAN-000063,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,21340,0,FLANGE_WELD_NECK,25.0,600,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0002911,IOCL,VLV GT 12IN 150# WCB RF,CAN-001542,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",9,455200,89,GATE_VALVE,300.0,150,ASTM A216 WCB,RF,API 6D
IOCL-MM-0002912,IOCL,GSKT SPWD 10IN CL600 SS316/GRAF RF,CAN-002085,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",42,125800,333,SPIRAL_WOUND_GASKET,250.0,600,SS316 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002913,IOCL,VLV GT 2IN 1500LB SS316 BW API6D,CAN-001240,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",50,894870,65,GATE_VALVE,50.0,1500,ASTM A182 F316,BW,API 6D
IOCL-MM-0002914,IOCL,VLV GT 2IN CL1500 SS316 BW,CAN-001239,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",34,894870,61,GATE_VALVE,50.0,1500,ASTM A182 F316,BW,API 600
IOCL-MM-0002915,IOCL,FLG BLD 1/2IN 600# A350-LF2 RF,CAN-000415,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",9,4490,31,FLANGE_BLIND,15.0,600,ASTM A350 LF2,RF,ASME B16.5
IOCL-MM-0002916,IOCL,STUDBLT 8IN 300LB L7/GR7 THRD,CAN-002174,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",0,14550,0,STUD_BOLT,200.0,300,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
IOCL-MM-0002917,IOCL,VLV GLB 6IN CL1500 A105 RF,CAN-001940,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,1555270,0,GLOBE_VALVE,150.0,1500,ASTM A105,RF,ASME B16.34
IOCL-MM-0002918,IOCL,VLV GT 1IN CL300 SS316 BW API600,CAN-001083,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",26,100280,99,GATE_VALVE,25.0,300,ASTM A182 F316,BW,API 600
IOCL-MM-0002919,IOCL,FLG BLD 12IN CL300 A350-LF2 RTJ,CAN-000680,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",31,126800,55,FLANGE_BLIND,300.0,300,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0002920,IOCL,VLV GT 1IN 300# A105 BW,CAN-001079,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",99,31330,387,GATE_VALVE,25.0,300,ASTM A105,BW,API 600
IOCL-MM-0002921,IOCL,FLG WN 3IN 1500# SS316 RF,CAN-000199,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",17,201490,13,FLANGE_WELD_NECK,80.0,1500,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0002922,IOCL,FLG BLD 2IN CL900 A350-LF2 RTJ,CAN-000512,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,29730,0,FLANGE_BLIND,50.0,900,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0002923,IOCL,FLG BLD RTJ 1.5IN 900# A350-LF2 ASMEB16.5,CAN-000482,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",0,22240,0,FLANGE_BLIND,40.0,900,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0002924,IOCL,VLV GT 1.5IN 900# WCB BW,CAN-001159,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",89,139040,469,GATE_VALVE,40.0,900,ASTM A216 WCB,BW,API 600
IOCL-MM-0002925,IOCL,FLG WN 1/2IN CL150 A105 RTJ,CAN-000002,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",50,1130,16,FLANGE_WELD_NECK,15.0,150,ASTM A105,RTJ,ASME B16.5
IOCL-MM-0002926,IOCL,GSKT SPWD 1IN 1500# SS304/GRAF RF ASMEB16.20,CAN-002020,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",24,9840,49,SPIRAL_WOUND_GASKET,25.0,1500,SS304 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002927,IOCL,FLG BLD 1IN CL600 A105 RTJ,CAN-000444,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",33,5450,85,FLANGE_BLIND,25.0,600,ASTM A105,RTJ,ASME B16.5
IOCL-MM-0002928,IOCL,FLG WN 8IN 150LB SS316 RTJ,CAN-000288,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",17,105090,59,FLANGE_WELD_NECK,200.0,150,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0002929,IOCL,VLV GT 12IN 900LB WCB RF,CAN-001578,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",26,1908660,14,GATE_VALVE,300.0,900,ASTM A216 WCB,RF,API 6D
IOCL-MM-0002930,IOCL,GSKT SPWD 1.5IN 150# SS304/GRAF RF,CAN-002022,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",19,2870,70,SPIRAL_WOUND_GASKET,40.0,150,SS304 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002931,IOCL,VLV GLB 1.5IN 1500# WCB RF ASMEB16.34,CAN-001858,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",129,278970,370,GLOBE_VALVE,40.0,1500,ASTM A216 WCB,RF,ASME B16.34
IOCL-MM-0002932,IOCL,FLG SO 1/2IN 300LB SS316 FF,CAN-000712,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",111,4580,320,FLANGE_SLIP_ON,15.0,300,ASTM A182 F316,FF,ASME B16.5
IOCL-MM-0002933,IOCL,FLG WN 1IN CL300 A105 RF ASMEB16.5,CAN-000049,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,3830,0,FLANGE_WELD_NECK,25.0,300,ASTM A105,RF,ASME B16.5
IOCL-MM-0002934,IOCL,VLV GT 3IN 1500LB WCB BW,CAN-001291,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,515190,0,GATE_VALVE,80.0,1500,ASTM A216 WCB,BW,API 600
IOCL-MM-0002935,IOCL,GSKT SPWD 1IN 900LB SS304/GRAF RF ASMEB16.20,CAN-002018,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",0,6540,0,SPIRAL_WOUND_GASKET,25.0,900,SS304 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002936,IOCL,VLV BL 4IN 150LB SS316 BW,CAN-001704,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",10,426820,119,BALL_VALVE,100.0,150,ASTM A182 F316,BW,API 6D
IOCL-MM-0002937,IOCL,VLV GLB 2IN 150LB A105 RF,CAN-001863,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",40,59090,117,GLOBE_VALVE,50.0,150,ASTM A105,RF,BS 1873
IOCL-MM-0002938,IOCL,VLV GLB 3IN CL900 WCB RF,CAN-001894,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",23,456480,62,GLOBE_VALVE,80.0,900,ASTM A216 WCB,RF,ASME B16.34
IOCL-MM-0002939,IOCL,STUDBLT 1IN CL300 L7/GR7 THRD,CAN-002114,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",87,970,479,STUD_BOLT,25.0,300,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
IOCL-MM-0002940,IOCL,FLG SO 3IN CL150 A105 FF ASMEB16.5,CAN-000822,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",98,7250,304,FLANGE_SLIP_ON,80.0,150,ASTM A105,FF,ASME B16.5
IOCL-MM-0002941,IOCL,GSKT SPWD 8IN 300LB SS316/GRAF RF,CAN-002073,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",43,54060,41,SPIRAL_WOUND_GASKET,200.0,300,SS316 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002942,IOCL,FLG SO 4IN CL900 SS304 RF,CAN-000871,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",33,97610,46,FLANGE_SLIP_ON,100.0,900,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0002943,IOCL,FLG WNRF 4IN 600# SS316 ASMEB16.5,CAN-000223,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",38,129380,107,FLANGE_WELD_NECK,100.0,600,ASTM A182 F316,RF,ASME B16.5
IOCL-MM-0002944,IOCL,FLG BLD 10IN CL900 SS316 RTJ,CAN-000664,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,481880,0,FLANGE_BLIND,250.0,900,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0002945,IOCL,FLG WNRF 8IN 600# SS304,CAN-000301,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",35,238940,102,FLANGE_WELD_NECK,200.0,600,ASTM A182 F304,RF,ASME B16.5
IOCL-MM-0002946,IOCL,FLG WN 10IN 900# A350-LF2 RF,CAN-000347,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",38,294480,84,FLANGE_WELD_NECK,250.0,900,ASTM A350 LF2,RF,ASME B16.5
IOCL-MM-0002947,IOCL,GSKT SPWD 10IN 900LB SS304/GRAF RF ASMEB16.20,CAN-002088,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,130510,0,SPIRAL_WOUND_GASKET,250.0,900,SS304 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002948,IOCL,VLV BL 8IN 150# SS316 RF,CAN-001743,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",8,1050960,98,BALL_VALVE,200.0,150,ASTM A182 F316,RF,API 6D
IOCL-MM-0002949,IOCL,STUDBLT 1IN 300# L7/GR7 THRD ASMEB18.2.1,CAN-002114,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",142,970,514,STUD_BOLT,25.0,300,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
IOCL-MM-0002950,IOCL,VLV GT 8IN 150LB SS316 RF,CAN-001429,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",23,859880,90,GATE_VALVE,200.0,150,ASTM A182 F316,RF,API 600
IOCL-MM-0002951,IOCL,FLG WN 12IN CL600 SS316 RTJ ASMEB16.5,CAN-000384,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",53,539700,308,FLANGE_WELD_NECK,300.0,600,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0002952,IOCL,STUDBLT 2IN 150# L7/GR7 THRD ASMEB18.2.1,CAN-002132,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",41,1370,65,STUD_BOLT,50.0,150,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
IOCL-MM-0002953,IOCL,VLV GT 10IN 900LB SS316 RF API6D,CAN-001526,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,4818850,0,GATE_VALVE,250.0,900,ASTM A182 F316,RF,API 6D
IOCL-MM-0002954,IOCL,GSKT SPWD 3IN CL300 SS304/GRAF RF ASMEB16.20,CAN-002044,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",56,12320,544,SPIRAL_WOUND_GASKET,80.0,300,SS304 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002955,IOCL,VLV BL 6IN 600# SS316 BW API6D,CAN-001732,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,2191880,0,BALL_VALVE,150.0,600,ASTM A182 F316,BW,API 6D
IOCL-MM-0002956,IOCL,FLG BLD RTJ 2IN 150LB A105 ASMEB16.5,CAN-000492,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",43,4430,60,FLANGE_BLIND,50.0,150,ASTM A105,RTJ,ASME B16.5
IOCL-MM-0002957,IOCL,VLV GT 3IN 1500# A105 BW API6D,CAN-001296,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",35,515190,10,GATE_VALVE,80.0,1500,ASTM A105,BW,API 6D
IOCL-MM-0002958,IOCL,FLG WN 12IN CL900 A105 RTJ,CAN-000386,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",75,233280,250,FLANGE_WELD_NECK,300.0,900,ASTM A105,RTJ,ASME B16.5
IOCL-MM-0002959,IOCL,FLG BLD 12IN 150LB SS316 RTJ,CAN-000676,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",25,145660,60,FLANGE_BLIND,300.0,150,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0002960,IOCL,VLV GT 10IN 600LB SS316 BW API600,CAN-001515,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,3483930,0,GATE_VALVE,250.0,600,ASTM A182 F316,BW,API 600
IOCL-MM-0002961,IOCL,FLG WNRF 8IN CL150 A105 ASMEB16.5,CAN-000281,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",16,32840,34,FLANGE_WELD_NECK,200.0,150,ASTM A105,RF,ASME B16.5
IOCL-MM-0002962,IOCL,VLV BL 1/2IN 150LB SS316 BW API6D,CAN-001604,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,36230,0,BALL_VALVE,15.0,150,ASTM A182 F316,BW,API 6D
IOCL-MM-0002963,IOCL,GSKT SPWD 10IN 900# SS304/GRAF RF ASMEB16.20,CAN-002088,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",21,130510,62,SPIRAL_WOUND_GASKET,250.0,900,SS304 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002964,IOCL,GSKT SPWD 10IN 900# SS304/GRAF RF,CAN-002088,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",47,130510,67,SPIRAL_WOUND_GASKET,250.0,900,SS304 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002965,IOCL,FLG SO 4IN CL300 SS316 FF,CAN-000862,DEPOT-IOCL-PRD,"Paradip Refinery, Odisha",121,54040,733,FLANGE_SLIP_ON,100.0,300,ASTM A182 F316,FF,ASME B16.5
IOCL-MM-0002966,IOCL,STUDBLT 10IN 900# L7/GR7 THRD ASMEB18.2.1,CAN-002188,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",56,46840,467,STUD_BOLT,250.0,900,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
IOCL-MM-0002967,IOCL,STUDBLT 1.5IN 300LB L7/GR7 THRD,CAN-002124,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",0,1790,0,STUD_BOLT,40.0,300,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
IOCL-MM-0002968,IOCL,FLG WN RTJ 1IN CL900 SS316,CAN-000072,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",23,29510,18,FLANGE_WELD_NECK,25.0,900,ASTM A182 F316,RTJ,ASME B16.5
IOCL-MM-0002969,IOCL,VLV GT 4IN 600LB WCB RF API6D,CAN-001326,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",25,330820,17,GATE_VALVE,100.0,600,ASTM A216 WCB,RF,API 6D
IOCL-MM-0002970,IOCL,GSKT SPWD 1.5IN 900# SS316/GRAF RF ASMEB16.20,CAN-002027,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",61,16060,345,SPIRAL_WOUND_GASKET,40.0,900,SS316 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002971,IOCL,STUDBLT 1.5IN CL1500 B7/2H THRD,CAN-002129,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",26,4060,33,STUD_BOLT,40.0,1500,ASTM A193 B7 / A194 2H,THRD,ASME B18.2.1
IOCL-MM-0002972,IOCL,FLG BLD 1.5IN 1500LB A105 RTJ,CAN-000486,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,20920,0,FLANGE_BLIND,40.0,1500,ASTM A105,RTJ,ASME B16.5
IOCL-MM-0002973,IOCL,VLV GT 3IN 150# A105 RF,CAN-001245,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",19,81650,11,GATE_VALVE,80.0,150,ASTM A105,RF,API 600
IOCL-MM-0002974,IOCL,GSKT SPWD 6IN 150# SS316/GRAF RF ASMEB16.20,CAN-002061,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",11,21360,37,SPIRAL_WOUND_GASKET,150.0,150,SS316 / GRAPHITE,RF,ASME B16.20
IOCL-MM-0002975,IOCL,FLG WN 8IN 900# SS304 RTJ ASMEB16.5,CAN-000310,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",0,330500,0,FLANGE_WELD_NECK,200.0,900,ASTM A182 F304,RTJ,ASME B16.5
IOCL-MM-0002976,IOCL,VLV BL 1IN 1500LB SS316 BW,CAN-001640,DEPOT-IOCL-PNP,"Panipat Refinery, Haryana",51,444190,618,BALL_VALVE,25.0,1500,ASTM A182 F316,BW,API 6D
IOCL-MM-0002977,IOCL,FLG BLD RTJ 3IN 150LB A350-LF2,CAN-000524,DEPOT-IOCL-KYL,"Koyali Refinery, Gujarat",56,13060,669,FLANGE_BLIND,80.0,150,ASTM A350 LF2,RTJ,ASME B16.5
IOCL-MM-0002978,IOCL,STUDBLT 6IN CL150 L7/GR7 THRD,CAN-002162,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,5750,0,STUD_BOLT,150.0,150,ASTM A320 L7 / A194 7,THRD,ASME B18.2.1
IOCL-MM-0002979,IOCL,FLG WN RTJ 12IN CL300 A105 ASMEB16.5,CAN-000370,DEPOT-IOCL-GWT,"Guwahati Refinery, Assam",0,96860,0,FLANGE_WELD_NECK,300.0,300,ASTM A105,RTJ,ASME B16.5
IOCL-MM-0002980,IOCL,VLV GLB 8IN 300# A105 RF,CAN-001948,DEPOT-IOCL-MTH,"Mathura Refinery, Uttar Pradesh",86,623800,679,GLOBE_VALVE,200.0,300,ASTM A105,RF,ASME B16.34
